category,hood,weekday,month,hour,count
SEX,NorthEast,7,06,07,1
THEFT,NorthEast,7,06,00,1
OTHER,SouthWest,7,06,07,1
OTHER,SouthWest,7,06,07,1
THEFT,NorthEast,6,06,22,1
OTHER,SouthEast,7,06,07,1
THEFT,Center,6,06,17,1
OTHER,SouthWest,7,06,12,1
THEFT,SouthWest,3,06,21,1
THEFT,SouthWest,3,06,21,1
OTHER,Center,7,06,00,1
MISSING PERSONS,SouthEast,6,06,08,1
MISSING PERSONS,SouthEast,6,06,08,1
THEFT,NorthEast,5,06,17,1
OTHER,NorthEast,5,06,21,1
OTHER,Center,7,06,08,1
OTHER,Center,7,06,08,1
THEFT,Center,6,06,06,1
OTHER,NorthEast,7,06,09,1
THEFT,NorthEast,7,06,08,1
SEX,Center,7,06,01,1
SEX,Center,7,06,01,1
THEFT,Center,7,06,01,1
SEX,SouthEast,7,06,09,1
OTHER,Center,7,06,09,1
THEFT,NorthEast,7,06,06,1
SEX,NorthEast,7,06,03,1
THEFT,NorthEast,6,06,22,1
SEX,NorthEast,7,06,10,1
OTHER,NorthEast,7,06,10,1
OTHER,NorthEast,6,06,16,1
THEFT,Center,7,06,08,1
THEFT,NorthWest,7,06,09,1
FRAUD,NorthWest,7,06,09,1
MISSING PERSONS,NorthEast,6,06,16,1
SEX,SouthEast,6,06,03,1
OTHER,SouthEast,6,06,03,1
THEFT,NorthEast,7,06,10,1
THEFT,NorthEast,7,06,10,1
THEFT,NorthEast,7,06,10,1
THEFT,NorthEast,7,06,09,1
CONDUCT,NorthEast,7,06,10,1
OTHER,NorthEast,7,06,11,1
OTHER,NorthEast,7,06,11,1
OTHER,Center,7,06,11,1
OTHER,NorthWest,6,06,18,1
THEFT,NorthEast,7,06,01,1
THEFT,NorthEast,7,06,02,1
SEX,Center,7,06,10,1
OTHER,Center,7,06,10,1
THEFT,SouthWest,6,06,21,1
OTHER,SouthWest,6,06,21,1
THEFT,SouthEast,6,06,18,1
FRAUD,Center,7,06,10,1
OTHER,Center,7,06,10,1
THEFT,NorthEast,7,06,00,1
SEX,NorthEast,7,06,11,1
OTHER,NorthEast,7,06,12,1
OTHER,Center,7,06,11,1
OTHER,Center,7,06,11,1
OTHER,Center,5,06,20,1
DRUG/ALC,Center,7,06,11,1
SEX,SouthWest,7,06,11,1
OTHER,NorthEast,7,06,12,1
OTHER,NorthEast,7,06,12,1
OTHER,NorthEast,7,06,12,1
THEFT,NorthWest,7,06,11,1
OTHER,NorthWest,7,06,11,1
THEFT,Center,7,06,12,1
OTHER,Center,7,06,12,1
CONDUCT,NorthEast,6,06,23,1
THEFT,Center,7,06,12,1
THEFT,NorthEast,6,06,21,1
THEFT,NorthEast,7,06,10,1
CONDUCT,SouthEast,7,06,13,1
OTHER,Center,7,06,12,1
THEFT,NorthEast,7,06,12,1
THEFT,SouthEast,6,06,22,1
CONDUCT,NorthEast,7,06,13,1
SEX,SouthWest,7,06,13,1
OTHER,SouthEast,7,06,13,1
OTHER,NorthEast,7,06,13,1
OTHER,Center,7,06,13,1
THEFT,NorthEast,7,06,11,1
OTHER,NorthEast,7,06,11,1
OTHER,SouthEast,7,06,13,1
SEX,NorthEast,7,06,12,1
SEX,NorthEast,7,06,12,1
THEFT,NorthEast,5,06,18,1
SEX,SouthEast,6,06,02,1
SEX,SouthEast,6,06,02,1
OTHER,Center,7,06,13,1
OTHER,Center,7,06,13,1
OTHER,NorthEast,7,06,13,1
DRUG/ALC,NorthEast,7,06,13,1
THEFT,NorthEast,2,06,19,1
DRUG/ALC,NorthEast,7,06,14,1
DRUG/ALC,NorthEast,7,06,14,1
SEX,NorthEast,7,06,14,1
THEFT,NorthWest,6,06,18,1
OTHER,NorthEast,7,06,13,1
THEFT,Center,7,06,09,1
THEFT,NorthEast,6,06,23,1
OTHER,NorthEast,7,06,15,1
SEX,SouthEast,7,06,14,1
OTHER,NorthWest,7,06,15,1
OTHER,Center,7,06,15,1
OTHER,Center,7,06,15,1
DRUG/ALC,NorthEast,7,06,15,1
OTHER,Center,7,06,14,1
THEFT,NorthEast,7,06,11,1
FRAUD,NorthEast,7,06,11,1
OTHER,Center,7,06,04,1
THEFT,NorthEast,6,06,21,1
SEX,NorthEast,7,06,16,1
THEFT,NorthEast,7,06,16,1
OTHER,NorthEast,7,06,16,1
CONDUCT,NorthEast,6,06,17,1
THEFT,Center,7,06,13,1
THEFT,NorthEast,7,06,15,1
SEX,SouthWest,6,06,04,1
SEX,SouthWest,6,06,04,1
SEX,SouthWest,6,06,04,1
OTHER,NorthEast,7,06,14,1
THEFT,NorthEast,7,06,12,1
OTHER,NorthWest,4,06,10,1
OTHER,NorthWest,4,06,10,1
THEFT,NorthEast,6,06,20,1
THEFT,NorthWest,6,06,18,1
THEFT,NorthEast,7,06,12,1
THEFT,NorthEast,7,06,16,1
SEX,NorthEast,7,06,16,1
OTHER,NorthEast,7,06,11,1
SEX,SouthEast,4,06,17,1
THEFT,NorthEast,7,06,16,1
CONDUCT,SouthWest,7,06,16,1
SEX,NorthEast,7,06,16,1
OTHER,NorthEast,7,06,16,1
OTHER,NorthEast,7,06,16,1
OTHER,Center,7,06,17,1
OTHER,NorthEast,7,06,15,1
THEFT,NorthEast,7,06,16,1
OTHER,Center,7,06,05,1
THEFT,NorthEast,7,06,16,1
MISSING PERSONS,NorthWest,7,06,16,1
SEX,Center,7,06,17,1
THEFT,Center,7,06,15,1
THEFT,SouthEast,3,06,19,1
OTHER,NorthWest,7,06,17,1
OTHER,NorthEast,7,06,11,1
OTHER,SouthEast,7,06,08,1
OTHER,SouthWest,7,06,17,1
OTHER,SouthWest,7,06,17,1
SEX,NorthEast,3,06,04,1
THEFT,NorthEast,7,06,13,1
THEFT,NorthEast,2,06,17,1
FRAUD,NorthEast,2,06,17,1
OTHER,Center,4,06,12,1
THEFT,NorthEast,7,06,16,1
OTHER,SouthEast,7,06,18,1
THEFT,NorthWest,7,06,17,1
DRUG/ALC,SouthEast,7,06,17,1
OTHER,Center,7,06,18,1
THEFT,NorthEast,6,06,23,1
OTHER,NorthEast,7,06,18,1
OTHER,NorthEast,7,06,18,1
CONDUCT,NorthEast,7,06,18,1
OTHER,NorthEast,7,06,18,1
OTHER,Center,7,06,19,1
MISSING PERSONS,Center,5,06,18,1
THEFT,NorthWest,3,06,21,1
OTHER,Center,7,06,19,1
OTHER,Center,7,06,19,1
OTHER,Center,7,06,19,1
THEFT,NorthEast,7,06,16,1
THEFT,NorthEast,7,06,18,1
OTHER,NorthEast,7,06,19,1
OTHER,NorthEast,7,06,18,1
DRUG/ALC,NorthEast,7,06,19,1
OTHER,NorthEast,7,06,19,1
OTHER,SouthEast,7,06,17,1
TRESPASSING,Center,7,06,20,1
OTHER,Center,7,06,20,1
THEFT,NorthEast,6,06,23,1
THEFT,Center,7,06,18,1
THEFT,Center,7,06,19,1
OTHER,NorthEast,6,06,20,1
THEFT,NorthEast,7,06,20,1
OTHER,NorthEast,7,06,20,1
TRESPASSING,Center,7,06,16,1
OTHER,SouthWest,6,06,22,1
THEFT,SouthEast,7,06,20,1
THEFT,NorthEast,7,06,20,1
THEFT,NorthEast,7,06,20,1
THEFT,NorthEast,7,06,20,1
OTHER,Center,7,06,21,1
THEFT,SouthEast,7,06,21,1
THEFT,Center,7,06,16,1
THEFT,NorthEast,7,06,21,1
THEFT,NorthEast,7,06,10,1
THEFT,NorthEast,7,06,10,1
THEFT,Center,7,06,16,1
MISSING PERSONS,Center,6,06,10,1
THEFT,NorthWest,7,06,21,1
OTHER,SouthEast,7,06,21,1
THEFT,Center,7,06,16,1
THEFT,NorthEast,7,06,21,1
THEFT,NorthEast,7,06,14,1
OTHER,Center,7,06,22,1
THEFT,SouthEast,7,06,22,1
OTHER,SouthEast,7,06,22,1
OTHER,NorthEast,7,06,23,1
THEFT,NorthEast,7,06,22,1
OTHER,NorthWest,7,06,23,1
OTHER,NorthWest,7,06,23,1
THEFT,NorthEast,7,06,22,1
FRAUD,NorthEast,7,06,21,1
FRAUD,NorthEast,7,06,21,1
OTHER,NorthEast,7,06,21,1
OTHER,NorthEast,7,06,21,1
THEFT,Center,7,06,19,1
THEFT,SouthEast,7,06,23,1
SEX,SouthEast,7,06,23,1
THEFT,SouthEast,7,06,23,1
OTHER,SouthEast,7,06,23,1
TRESPASSING,Center,7,06,23,1
OTHER,Center,7,06,23,1
THEFT,NorthEast,7,06,22,1
THEFT,NorthEast,7,06,18,1
THEFT,NorthEast,7,06,17,1
THEFT,NorthEast,1,06,00,1
OTHER,SouthEast,1,06,00,1
THEFT,SouthEast,7,06,12,1
MISSING PERSONS,SouthWest,7,06,10,1
MISSING PERSONS,SouthWest,7,06,10,1
OTHER,NorthEast,1,06,01,1
OTHER,NorthEast,1,06,01,1
MISSING PERSONS,NorthEast,6,06,06,1
SEX,NorthEast,1,06,01,1
OTHER,NorthEast,1,06,01,1
SEX,NorthEast,1,06,01,1
OTHER,NorthEast,1,06,00,1
OTHER,NorthEast,1,06,02,1
OTHER,NorthEast,1,06,02,1
CONDUCT,NorthEast,1,06,02,1
OTHER,NorthEast,1,06,04,1
THEFT,NorthEast,1,06,02,1
THEFT,NorthEast,7,06,15,1
THEFT,Center,1,06,05,1
OTHER,NorthEast,7,06,19,1
THEFT,SouthWest,7,06,17,1
SEX,NorthEast,1,06,06,1
TRESPASSING,Center,1,06,05,1
OTHER,Center,1,06,05,1
SEX,Center,1,06,06,1
THEFT,NorthEast,5,06,17,1
OTHER,NorthEast,1,06,07,1
OTHER,Center,1,06,08,1
THEFT,NorthEast,7,06,22,1
OTHER,NorthEast,7,06,22,1
OTHER,Center,1,06,08,1
DRUG/ALC,NorthEast,1,06,08,1
OTHER,NorthEast,1,06,08,1
OTHER,Center,7,06,20,1
THEFT,NorthEast,1,06,08,1
CONDUCT,SouthWest,1,06,08,1
OTHER,SouthWest,1,06,08,1
MISSING PERSONS,SouthEast,7,06,21,1
THEFT,NorthEast,7,06,16,1
CONDUCT,NorthEast,1,06,08,1
OTHER,NorthEast,1,06,08,1
OTHER,NorthEast,7,06,17,1
DRUG/ALC,NorthEast,1,06,08,1
DRUG/ALC,NorthEast,1,06,08,1
OTHER,NorthEast,1,06,08,1
OTHER,NorthEast,1,06,09,1
CONDUCT,NorthWest,1,06,09,1
OTHER,Center,1,06,09,1
MISSING PERSONS,NorthEast,2,06,03,1
THEFT,NorthEast,3,06,21,1
OTHER,SouthEast,1,06,09,1
THEFT,SouthWest,1,06,00,1
OTHER,SouthEast,4,02,15,1
SEX,NorthEast,1,06,02,1
SEX,NorthEast,1,06,02,1
SEX,NorthEast,1,06,02,1
SEX,NorthEast,1,06,02,1
SEX,NorthEast,1,06,02,1
MISSING PERSONS,NorthEast,1,06,02,1
OTHER,NorthEast,1,06,02,1
THEFT,NorthEast,7,06,20,1
SEX,NorthEast,1,06,10,1
THEFT,SouthWest,1,06,06,1
CONDUCT,SouthEast,2,06,20,1
THEFT,NorthEast,6,06,18,1
THEFT,SouthEast,1,06,10,1
SEX,NorthEast,1,06,10,1
CONDUCT,NorthEast,1,06,10,1
DRUG/ALC,NorthEast,1,06,10,1
THEFT,NorthWest,7,06,01,1
MISSING PERSONS,Center,2,03,00,1
MISSING PERSONS,Center,2,03,00,1
OTHER,NorthEast,1,06,11,1
OTHER,NorthEast,7,06,20,1
THEFT,NorthWest,1,06,10,1
THEFT,NorthEast,5,05,09,1
THEFT,NorthWest,1,06,09,1
FRAUD,Center,1,06,11,1
FRAUD,NorthEast,5,01,12,1
FRAUD,NorthWest,6,05,12,1
OTHER,SouthWest,1,06,11,1
OTHER,NorthWest,7,06,20,1
OTHER,SouthWest,4,06,00,1
SEX,NorthEast,1,06,11,1
OTHER,NorthEast,3,06,19,1
THEFT,NorthEast,1,06,12,1
DRUG/ALC,SouthEast,1,06,08,1
MISSING PERSONS,NorthEast,1,06,10,1
MISSING PERSONS,NorthEast,1,06,10,1
THEFT,NorthEast,5,06,20,1
THEFT,Center,1,06,11,1
OTHER,NorthWest,1,06,12,1
THEFT,NorthEast,1,06,11,1
SEX,NorthEast,1,06,11,1
THEFT,SouthEast,1,06,12,1
OTHER,SouthEast,1,06,12,1
OTHER,Center,1,06,13,1
OTHER,SouthWest,1,06,10,1
THEFT,SouthWest,1,06,10,1
OTHER,SouthWest,1,06,10,1
DRUG/ALC,SouthWest,1,06,10,1
DRUG/ALC,SouthWest,1,06,10,1
DRUG/ALC,SouthWest,1,06,10,1
DRUG/ALC,SouthWest,1,06,10,1
OTHER,SouthWest,1,06,10,1
OTHER,NorthEast,6,06,10,1
OTHER,NorthWest,1,02,09,1
OTHER,NorthEast,1,06,11,1
OTHER,NorthEast,1,06,10,1
OTHER,Center,1,06,12,1
OTHER,SouthWest,6,06,23,1
OTHER,NorthEast,1,06,12,1
OTHER,Center,1,06,06,1
OTHER,Center,1,06,06,1
OTHER,SouthEast,1,06,13,1
THEFT,NorthEast,5,06,10,1
SEX,NorthWest,2,05,15,1
CONDUCT,NorthEast,1,06,11,1
THEFT,NorthEast,1,06,12,1
DRUG/ALC,Center,1,06,13,1
OTHER,Center,1,06,13,1
OTHER,Center,1,06,13,1
THEFT,NorthEast,7,06,21,1
THEFT,NorthEast,7,06,17,1
OTHER,SouthEast,1,06,14,1
THEFT,NorthEast,1,06,11,1
OTHER,NorthEast,1,06,11,1
OTHER,NorthEast,1,06,11,1
THEFT,NorthWest,1,06,12,1
THEFT,SouthWest,5,06,22,1
OTHER,Center,3,05,22,1
OTHER,SouthEast,1,06,14,1
SEX,NorthEast,1,06,14,1
CONDUCT,NorthEast,7,06,15,1
DRUG/ALC,Center,1,06,14,1
OTHER,Center,1,06,14,1
OTHER,NorthEast,1,06,12,1
DRUG/ALC,SouthWest,1,06,12,1
OTHER,SouthWest,1,06,12,1
CONDUCT,NorthEast,5,06,13,1
OTHER,Center,1,06,14,1
OTHER,Center,1,06,14,1
OTHER,Center,1,06,14,1
THEFT,NorthEast,1,06,14,1
DRUG/ALC,NorthEast,1,06,15,1
DRUG/ALC,NorthEast,1,06,15,1
THEFT,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,15,1
THEFT,NorthEast,1,06,01,1
OTHER,NorthWest,5,06,22,1
THEFT,NorthEast,1,06,18,1
OTHER,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,15,1
THEFT,NorthEast,1,06,15,1
OTHER,NorthEast,1,06,16,1
SEX,NorthEast,1,06,09,1
THEFT,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,15,1
THEFT,NorthEast,1,06,16,1
MISSING PERSONS,SouthWest,7,06,09,1
MISSING PERSONS,SouthWest,7,06,09,1
THEFT,NorthEast,1,06,13,1
OTHER,NorthEast,1,06,16,1
OTHER,Center,1,06,14,1
OTHER,SouthWest,6,06,18,1
THEFT,NorthEast,1,06,14,1
OTHER,NorthEast,1,06,16,1
OTHER,NorthEast,1,02,09,1
CONDUCT,SouthWest,1,06,16,1
FRAUD,NorthWest,2,06,07,1
THEFT,NorthEast,1,06,13,1
SEX,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,Center,1,06,17,1
THEFT,Center,5,06,17,1
THEFT,SouthWest,1,06,12,1
OTHER,Center,1,06,16,1
SEX,NorthEast,1,06,16,1
SEX,NorthEast,1,06,16,1
THEFT,Center,1,06,14,1
OTHER,NorthWest,4,06,16,1
OTHER,NorthEast,1,06,16,1
DRUG/ALC,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,Center,1,06,16,1
CONDUCT,NorthEast,1,06,17,1
THEFT,NorthEast,1,06,14,1
FRAUD,NorthEast,1,06,14,1
OTHER,NorthEast,1,06,16,1
THEFT,NorthEast,1,06,16,1
SEX,NorthEast,1,06,17,1
DRUG/ALC,Center,1,06,12,1
CONDUCT,NorthEast,7,06,00,1
OTHER,NorthEast,1,06,17,1
OTHER,SouthWest,1,06,18,1
OTHER,SouthEast,1,06,14,1
FRAUD,NorthEast,1,06,20,1
OTHER,NorthEast,1,06,20,1
OTHER,NorthEast,5,06,20,1
FRAUD,Center,5,06,08,1
OTHER,Center,5,06,08,1
OTHER,Center,5,06,08,1
OTHER,Center,1,06,17,1
SEX,NorthEast,1,06,18,1
SEX,SouthEast,3,06,13,1
OTHER,SouthEast,3,06,13,1
THEFT,SouthEast,4,06,01,1
OTHER,SouthEast,4,06,01,1
OTHER,NorthEast,1,06,18,1
OTHER,NorthEast,1,06,18,1
OTHER,SouthWest,1,06,07,1
THEFT,NorthEast,1,06,08,1
CONDUCT,SouthWest,2,05,15,1
OTHER,SouthWest,2,05,15,1
THEFT,NorthWest,1,06,18,1
OTHER,NorthEast,1,06,09,1
OTHER,NorthEast,1,06,09,1
THEFT,NorthEast,1,06,17,1
DRUG/ALC,NorthEast,1,06,17,1
OTHER,NorthEast,1,06,17,1
SEX,NorthWest,1,06,18,1
SEX,NorthWest,1,06,18,1
THEFT,NorthEast,1,06,17,1
THEFT,NorthEast,1,06,05,1
OTHER,NorthWest,7,06,19,1
THEFT,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,NorthEast,1,06,16,1
OTHER,SouthEast,1,06,17,1
OTHER,SouthWest,3,06,12,1
CONDUCT,NorthEast,1,06,17,1
OTHER,NorthEast,1,06,19,1
SEX,NorthEast,1,06,19,1
THEFT,NorthEast,1,06,19,1
THEFT,NorthEast,1,06,18,1
SEX,NorthEast,1,06,18,1
THEFT,NorthEast,2,06,08,1
THEFT,NorthEast,2,06,08,1
THEFT,NorthWest,7,06,19,1
DRUG/ALC,NorthEast,1,06,19,1
OTHER,NorthEast,1,06,19,1
SEX,NorthEast,1,06,18,1
OTHER,NorthEast,1,06,18,1
OTHER,NorthEast,1,06,18,1
OTHER,NorthEast,1,06,14,1
DRUG/ALC,NorthEast,1,06,19,1
THEFT,Center,6,06,19,1
THEFT,NorthWest,7,06,18,1
THEFT,NorthWest,7,06,18,1
MISSING PERSONS,Center,1,06,16,1
MISSING PERSONS,Center,1,06,16,1
THEFT,NorthEast,1,06,20,1
THEFT,Center,6,04,01,1
OTHER,Center,6,04,01,1
SEX,SouthEast,6,06,02,1
OTHER,SouthEast,6,06,02,1
OTHER,Center,1,06,21,1
THEFT,NorthEast,1,06,16,1
THEFT,NorthEast,1,06,21,1
THEFT,NorthEast,1,06,20,1
OTHER,SouthWest,1,06,21,1
THEFT,NorthEast,1,06,00,1
OTHER,NorthEast,1,06,00,1
CONDUCT,SouthWest,1,06,20,1
OTHER,NorthEast,1,06,21,1
SEX,NorthEast,1,06,10,1
DRUG/ALC,NorthEast,1,06,10,1
DRUG/ALC,NorthEast,1,06,10,1
SEX,NorthEast,1,06,10,1
OTHER,NorthEast,1,06,10,1
THEFT,NorthEast,1,06,20,1
SEX,NorthEast,1,06,17,1
OTHER,NorthWest,1,06,18,1
THEFT,SouthEast,1,06,16,1
CONDUCT,NorthWest,1,06,21,1
OTHER,Center,1,06,22,1
OTHER,SouthWest,1,06,12,1
OTHER,NorthWest,1,06,22,1
THEFT,SouthWest,1,06,21,1
SEX,NorthEast,1,06,22,1
SEX,NorthEast,1,06,22,1
OTHER,NorthEast,1,06,22,1
OTHER,SouthWest,1,06,22,1
THEFT,NorthEast,1,06,17,1
OTHER,NorthEast,1,06,22,1
THEFT,NorthEast,1,06,07,1
OTHER,NorthWest,1,06,23,1
OTHER,NorthEast,1,06,20,1
THEFT,NorthEast,1,06,20,1
CONDUCT,NorthEast,1,06,22,1
THEFT,SouthEast,1,06,17,1
OTHER,NorthWest,1,06,23,1
OTHER,NorthWest,1,06,23,1
THEFT,NorthEast,1,06,23,1
OTHER,SouthWest,1,06,23,1
CONDUCT,SouthEast,1,06,22,1
SEX,NorthEast,1,06,11,1
SEX,NorthEast,1,06,11,1
THEFT,NorthEast,1,06,21,1
OTHER,NorthEast,2,06,00,1
OTHER,Center,2,06,00,1
FRAUD,Center,6,06,20,1
THEFT,Center,6,06,20,1
DRUG/ALC,NorthEast,1,06,23,1
OTHER,SouthWest,2,06,00,1
DRUG/ALC,NorthEast,2,06,00,1
MISSING PERSONS,SouthWest,1,06,16,1
MISSING PERSONS,SouthWest,1,06,16,1
OTHER,Center,2,06,00,1
THEFT,NorthEast,2,06,00,1
OTHER,NorthEast,2,06,00,1
THEFT,NorthWest,2,06,01,1
OTHER,NorthEast,2,06,00,1
OTHER,NorthEast,2,06,00,1
SEX,Center,2,06,01,1
THEFT,NorthEast,2,06,01,1
CONDUCT,Center,2,06,01,1
THEFT,NorthEast,2,06,01,1
OTHER,NorthEast,1,06,18,1
OTHER,SouthEast,2,06,02,1
OTHER,SouthWest,2,06,02,1
OTHER,NorthEast,2,06,02,1
OTHER,NorthEast,2,06,02,1
OTHER,NorthEast,2,06,02,1
OTHER,NorthEast,2,06,02,1
OTHER,Center,2,06,02,1
SEX,NorthEast,2,06,04,1
DRUG/ALC,NorthEast,2,06,04,1
SEX,NorthEast,2,06,04,1
SEX,NorthWest,2,06,04,1
OTHER,NorthEast,2,06,04,1
OTHER,NorthEast,2,06,05,1
THEFT,SouthEast,1,06,21,1
THEFT,SouthEast,1,06,21,1
THEFT,NorthEast,2,06,06,1
OTHER,NorthEast,2,06,06,1
TRESPASSING,NorthEast,2,06,06,1
OTHER,NorthEast,2,06,06,1
DRUG/ALC,SouthWest,2,06,06,1
OTHER,SouthWest,2,06,06,1
SEX,SouthEast,2,06,06,1
CONDUCT,NorthEast,2,06,07,1
TRESPASSING,NorthEast,2,06,07,1
THEFT,Center,1,06,22,1
OTHER,NorthEast,2,06,06,1
SEX,NorthWest,2,06,07,1
OTHER,NorthWest,2,06,07,1
CONDUCT,NorthWest,2,06,07,1
OTHER,NorthWest,2,06,07,1
OTHER,NorthWest,2,06,07,1
SEX,NorthWest,2,06,07,1
THEFT,NorthEast,2,06,07,1
CONDUCT,NorthEast,2,06,08,1
TRESPASSING,NorthEast,2,06,08,1
CONDUCT,Center,1,06,23,1
FRAUD,NorthEast,4,06,12,1
THEFT,NorthEast,4,06,12,1
SEX,NorthEast,2,06,08,1
SEX,NorthEast,2,06,08,1
SEX,NorthEast,2,06,08,1
SEX,Center,2,06,08,1
THEFT,NorthWest,1,06,22,1
THEFT,SouthWest,2,06,08,1
OTHER,SouthWest,2,06,08,1
SEX,SouthWest,2,06,07,1
OTHER,SouthWest,2,06,07,1
TRESPASSING,NorthEast,2,06,06,1
SEX,NorthEast,2,06,09,1
OTHER,NorthEast,2,06,09,1
OTHER,NorthEast,2,06,09,1
THEFT,NorthEast,6,06,13,1
OTHER,NorthEast,6,06,13,1
OTHER,NorthEast,7,06,07,1
CONDUCT,NorthEast,2,06,09,1
TRESPASSING,NorthEast,2,06,09,1
THEFT,NorthEast,2,06,05,1
THEFT,SouthEast,1,06,20,1
MISSING PERSONS,NorthEast,6,06,12,1
THEFT,Center,1,06,16,1
OTHER,SouthEast,1,06,20,1
OTHER,NorthEast,2,06,09,1
OTHER,NorthEast,2,06,09,1
THEFT,NorthEast,2,06,10,1
OTHER,Center,1,06,06,1
OTHER,NorthEast,2,06,09,1
THEFT,NorthEast,2,06,02,1
FRAUD,NorthEast,2,06,09,1
OTHER,NorthEast,2,06,09,1
OTHER,NorthEast,2,06,09,1
FRAUD,NorthEast,2,06,09,1
OTHER,NorthEast,2,06,10,1
OTHER,NorthEast,1,06,11,1
THEFT,NorthWest,7,06,02,1
OTHER,NorthEast,7,06,00,1
OTHER,NorthEast,7,06,00,1
OTHER,NorthWest,2,06,10,1
THEFT,SouthWest,1,06,22,1
SEX,NorthWest,2,06,11,1
THEFT,SouthEast,7,06,13,1
OTHER,NorthWest,1,06,13,1
OTHER,SouthEast,2,06,10,1
THEFT,Center,5,05,19,1
OTHER,Center,5,05,19,1
OTHER,Center,5,05,19,1
CONDUCT,NorthWest,2,06,11,1
OTHER,NorthWest,2,06,11,1
OTHER,NorthEast,2,06,06,1
OTHER,SouthWest,6,06,23,1
OTHER,NorthEast,2,06,10,1
THEFT,NorthEast,2,06,11,1
TRESPASSING,NorthEast,2,06,10,1
CONDUCT,NorthEast,2,06,10,1
THEFT,Center,2,06,03,1
THEFT,SouthEast,2,06,01,1
SEX,NorthEast,2,06,11,1
OTHER,NorthEast,2,06,11,1
THEFT,NorthEast,5,06,09,1
OTHER,NorthEast,5,06,09,1
OTHER,NorthEast,5,06,09,1
OTHER,NorthEast,5,06,09,1
THEFT,NorthWest,5,06,18,1
OTHER,NorthEast,1,04,12,1
THEFT,Center,1,06,17,1
OTHER,SouthEast,5,03,19,1
OTHER,NorthEast,2,06,11,1
DRUG/ALC,NorthEast,2,06,11,1
DRUG/ALC,NorthEast,2,06,11,1
THEFT,NorthEast,2,06,11,1
DRUG/ALC,NorthEast,2,06,11,1
OTHER,NorthEast,2,06,11,1
THEFT,NorthEast,2,06,19,1
OTHER,NorthEast,2,06,11,1
OTHER,NorthEast,7,06,16,1
OTHER,NorthEast,2,06,11,1
CONDUCT,NorthEast,2,06,11,1
THEFT,SouthWest,7,06,00,1
OTHER,SouthEast,6,05,14,1
OTHER,NorthEast,2,06,12,1
THEFT,NorthEast,1,05,16,1
OTHER,NorthWest,2,06,10,1
OTHER,NorthWest,2,06,09,1
OTHER,SouthEast,2,06,12,1
CONDUCT,SouthEast,2,06,11,1
OTHER,SouthEast,5,06,14,1
THEFT,NorthEast,2,06,10,1
THEFT,NorthWest,2,06,12,1
THEFT,NorthWest,2,06,12,1
OTHER,NorthWest,2,06,12,1
OTHER,NorthWest,2,06,12,1
THEFT,SouthEast,2,06,17,1
MISSING PERSONS,NorthEast,6,06,14,1
MISSING PERSONS,NorthEast,6,06,14,1
THEFT,NorthEast,4,03,15,1
THEFT,NorthWest,2,06,12,1
THEFT,NorthEast,3,05,12,1
THEFT,NorthEast,3,05,12,1
THEFT,Center,1,06,11,1
OTHER,SouthEast,2,05,19,1
OTHER,NorthEast,7,06,00,1
OTHER,Center,2,06,14,1
CONDUCT,NorthEast,2,06,13,1
OTHER,Center,2,06,12,1
OTHER,NorthEast,2,06,13,1
THEFT,NorthEast,2,06,02,1
SEX,SouthEast,2,06,13,1
OTHER,SouthWest,2,06,14,1
SEX,NorthEast,2,06,14,1
OTHER,NorthEast,2,06,14,1
CONDUCT,NorthEast,2,06,14,1
OTHER,NorthEast,2,06,14,1
THEFT,NorthEast,2,06,11,1
OTHER,NorthEast,2,06,11,1
THEFT,NorthWest,1,06,17,1
THEFT,Center,2,06,11,1
OTHER,Center,2,06,14,1
OTHER,Center,1,06,10,1
OTHER,NorthEast,2,06,06,1
DRUG/ALC,NorthEast,2,06,14,1
OTHER,NorthEast,2,06,14,1
OTHER,Center,3,06,06,1
SEX,NorthEast,2,06,09,1
SEX,NorthEast,2,06,09,1
THEFT,NorthWest,2,06,13,1
THEFT,NorthWest,4,06,12,1
THEFT,NorthEast,4,06,17,1
THEFT,NorthEast,4,06,17,1
SEX,NorthEast,4,06,17,1
OTHER,NorthEast,4,06,17,1
OTHER,NorthWest,3,06,06,1
CONDUCT,NorthWest,3,06,06,1
SEX,SouthEast,2,06,15,1
CONDUCT,SouthWest,2,06,11,1
CONDUCT,NorthEast,2,06,12,1
THEFT,SouthEast,2,06,11,1
OTHER,NorthEast,2,06,14,1
THEFT,Center,2,06,15,1
OTHER,NorthWest,3,06,00,1
SEX,NorthEast,2,06,15,1
SEX,NorthEast,2,06,15,1
CONDUCT,NorthEast,2,06,15,1
OTHER,Center,2,06,15,1
CONDUCT,Center,2,06,15,1
