category,hood,weekday,month,hour,count
THEFT,SouthEast,5,08,18,5
MISSING PERSONS,NorthEast,6,03,16,1
THEFT,Center,4,11,21,10
OTHER,NorthWest,1,06,09,5
THEFT,SouthEast,3,12,01,1
THEFT,NorthWest,5,02,17,5
THEFT,Center,7,07,21,5
THEFT,SouthEast,6,12,14,3
OTHER,SouthEast,5,01,16,12
THEFT,NorthEast,2,06,22,23
DRUG/ALC,NorthEast,4,11,13,2
SEX,Center,1,11,08,1
SEX,NorthEast,7,04,12,6
DRUG/ALC,Center,3,12,15,4
SEX,NorthWest,5,05,10,6
THEFT,SouthEast,1,01,19,5
THEFT,SouthWest,1,03,15,2
THEFT,Center,2,03,17,8
OTHER,NorthEast,1,07,02,7
DRUG/ALC,Center,6,09,23,1
SEX,Center,5,10,20,3
SEX,Center,5,01,08,1
OTHER,NorthEast,7,03,14,10
OTHER,SouthEast,1,11,16,5
SEX,NorthWest,3,11,23,1
OTHER,SouthEast,6,07,15,8
THEFT,SouthEast,3,09,16,4
THEFT,SouthWest,2,10,16,4
THEFT,Center,3,04,16,2
OTHER,NorthEast,6,07,10,22
THEFT,SouthEast,5,11,19,3
SEX,Center,1,04,06,2
MISSING PERSONS,Center,6,06,09,2
THEFT,SouthEast,4,08,07,2
OTHER,SouthEast,2,09,15,4
OTHER,SouthWest,3,10,15,3
OTHER,Center,2,04,15,5
MISSING PERSONS,NorthEast,6,04,13,1
OTHER,SouthWest,1,04,17,5
MISSING PERSONS,SouthEast,3,07,18,1
OTHER,NorthEast,2,09,10,26
THEFT,Center,4,08,04,2
THEFT,NorthEast,2,02,19,35
DRUG/ALC,SouthWest,5,02,21,1
SEX,SouthEast,7,03,17,1
SEX,Center,6,04,21,4
THEFT,NorthEast,2,09,12,21
SEX,SouthEast,6,09,21,14
OTHER,SouthEast,7,08,00,2
OTHER,Center,1,10,13,5
OTHER,NorthEast,6,05,07,8
THEFT,NorthWest,6,08,09,2
THEFT,NorthEast,6,07,12,21
SEX,SouthEast,2,07,21,4
OTHER,SouthWest,7,10,08,2
THEFT,NorthEast,1,05,23,12
SEX,NorthEast,4,06,13,4
DRUG/ALC,Center,1,06,08,1
MISSING PERSONS,NorthEast,2,11,22,2
THEFT,NorthWest,2,02,17,2
MISSING PERSONS,NorthWest,3,09,09,1
DRUG/ALC,Center,5,07,23,1
OTHER,SouthEast,2,01,16,6
DRUG/ALC,Center,6,01,14,1
THEFT,NorthEast,5,06,22,36
SEX,SouthEast,4,09,09,1
SEX,Center,4,04,09,2
THEFT,NorthWest,4,08,21,2
DRUG/ALC,Center,1,12,19,1
THEFT,Center,5,03,17,8
SEX,SouthWest,3,04,20,4
THEFT,NorthEast,3,01,10,14
THEFT,SouthWest,1,08,10,1
SEX,Center,2,10,20,1
THEFT,SouthEast,3,01,15,4
THEFT,SouthWest,3,03,19,4
THEFT,SouthWest,7,03,11,1
OTHER,SouthWest,7,05,16,1
THEFT,SouthEast,6,12,00,2
THEFT,SouthWest,2,07,22,5
THEFT,SouthWest,2,05,08,1
SEX,Center,3,11,11,1
OTHER,NorthEast,3,01,12,13
OTHER,SouthWest,1,08,12,8
OTHER,SouthEast,5,05,20,2
OTHER,NorthWest,7,12,09,5
THEFT,NorthWest,3,02,13,3
THEFT,SouthWest,6,09,22,5
THEFT,SouthEast,7,01,08,2
THEFT,NorthEast,5,03,18,38
THEFT,SouthEast,2,08,18,2
THEFT,NorthEast,5,02,19,37
SEX,NorthEast,7,08,17,8
THEFT,SouthEast,7,10,20,6
OTHER,NorthEast,7,03,00,14
SEX,Center,3,08,23,1
THEFT,SouthWest,7,02,23,2
OTHER,SouthWest,6,06,10,4
THEFT,NorthEast,5,09,12,49
OTHER,NorthEast,1,02,16,25
DRUG/ALC,SouthWest,4,08,17,1
DRUG/ALC,Center,3,11,07,2
SEX,NorthEast,6,10,04,3
SEX,SouthEast,5,07,21,1
THEFT,SouthEast,4,06,23,7
SEX,Center,2,01,08,2
OTHER,SouthEast,7,08,14,2
SEX,Center,7,08,18,3
THEFT,SouthEast,2,11,19,5
SEX,NorthEast,6,01,03,2
THEFT,SouthWest,6,06,12,4
OTHER,NorthWest,4,06,06,2
OTHER,NorthEast,5,09,10,17
THEFT,Center,6,11,09,1
THEFT,NorthEast,4,03,07,14
OTHER,SouthEast,5,09,15,6
OTHER,SouthWest,1,10,19,1
OTHER,Center,5,04,15,10
SEX,NorthEast,7,11,01,6
SEX,NorthWest,7,12,13,1
OTHER,SouthWest,4,10,17,4
THEFT,Center,6,10,08,3
MISSING PERSONS,Center,4,05,07,2
MISSING PERSONS,Center,7,11,10,1
THEFT,NorthEast,2,10,03,4
OTHER,NorthWest,7,11,02,3
SEX,SouthEast,4,03,08,1
OTHER,Center,1,12,12,8
THEFT,SouthEast,6,03,06,1
DRUG/ALC,NorthEast,3,01,19,2
THEFT,SouthEast,1,03,21,5
MISSING PERSONS,Center,1,02,11,1
THEFT,Center,1,12,10,4
THEFT,NorthEast,2,01,04,1
OTHER,NorthEast,4,06,09,15
OTHER,Center,6,02,05,1
OTHER,SouthEast,4,09,13,5
OTHER,Center,4,04,13,11
SEX,NorthEast,4,07,01,1
MISSING PERSONS,SouthWest,6,03,03,2
SEX,SouthEast,5,06,10,1
SEX,NorthEast,1,07,18,1
OTHER,SouthWest,2,09,21,2
OTHER,SouthEast,3,10,21,8
DRUG/ALC,NorthEast,4,12,18,2
SEX,NorthEast,5,06,15,4
DRUG/ALC,NorthEast,2,11,15,1
DRUG/ALC,SouthEast,2,11,10,2
THEFT,Center,1,02,07,3
OTHER,SouthWest,6,07,21,2
DRUG/ALC,NorthEast,1,09,16,3
SEX,SouthWest,7,12,18,2
OTHER,NorthWest,6,02,11,2
THEFT,NorthWest,2,04,03,2
MISSING PERSONS,NorthEast,1,06,04,1
SEX,SouthEast,3,01,22,1
OTHER,SouthEast,1,05,09,9
THEFT,Center,6,12,02,1
OTHER,NorthWest,2,06,20,4
DRUG/ALC,Center,4,12,17,2
SEX,Center,1,07,17,3
MISSING PERSONS,Center,2,10,14,4
THEFT,SouthEast,1,02,04,1
THEFT,Center,5,02,01,6
MISSING PERSONS,Center,1,03,23,1
SEX,SouthWest,6,09,15,4
SEX,NorthEast,5,12,11,2
THEFT,Center,6,01,20,7
OTHER,Center,4,03,16,5
THEFT,Center,4,05,11,3
OTHER,NorthEast,7,12,06,9
OTHER,NorthWest,6,03,05,1
MISSING PERSONS,Center,7,02,15,2
THEFT,SouthWest,3,01,21,1
DRUG/ALC,NorthEast,1,01,15,3
THEFT,NorthEast,1,08,21,28
OTHER,Center,7,06,12,10
OTHER,NorthWest,3,10,07,5
OTHER,SouthWest,7,11,09,4
SEX,SouthEast,7,02,01,2
THEFT,NorthEast,5,01,04,7
THEFT,NorthWest,4,05,23,2
OTHER,Center,7,08,02,4
OTHER,Center,3,07,20,7
OTHER,SouthWest,4,04,19,2
THEFT,NorthEast,5,10,03,9
SEX,NorthEast,4,08,08,1
OTHER,SouthWest,4,07,09,4
THEFT,NorthEast,6,08,06,6
OTHER,Center,6,02,23,4
THEFT,Center,7,06,10,1
DRUG/ALC,NorthWest,3,01,17,1
OTHER,NorthEast,7,05,03,8
SEX,SouthWest,5,07,15,5
OTHER,NorthWest,4,02,16,1
OTHER,NorthWest,5,06,20,1
THEFT,Center,2,02,01,3
OTHER,SouthEast,7,04,22,8
OTHER,NorthEast,3,04,07,14
OTHER,Center,7,09,22,8
THEFT,SouthEast,4,01,17,12
SEX,Center,3,05,21,1
OTHER,NorthEast,6,06,21,19
SEX,NorthEast,2,12,11,2
THEFT,NorthWest,5,03,01,1
SEX,Center,1,10,09,6
DRUG/ALC,SouthEast,6,12,20,1
DRUG/ALC,SouthEast,2,02,15,2
DRUG/ALC,NorthEast,2,02,10,1
SEX,NorthEast,2,06,15,5
OTHER,SouthWest,5,09,21,7
THEFT,NorthWest,1,03,07,2
OTHER,Center,6,03,11,3
THEFT,Center,6,05,16,7
OTHER,NorthEast,1,06,06,4
OTHER,NorthEast,3,09,04,1
THEFT,NorthEast,1,11,04,6
MISSING PERSONS,Center,3,12,22,1
OTHER,NorthEast,3,10,04,2
THEFT,NorthWest,7,06,15,5
THEFT,SouthWest,4,01,13,2
OTHER,Center,6,08,23,2
OTHER,SouthWest,7,03,09,1
THEFT,NorthEast,6,02,06,7
OTHER,SouthWest,5,10,21,4
MISSING PERSONS,NorthEast,7,01,13,2
DRUG/ALC,Center,1,02,13,1
SEX,NorthEast,4,02,08,6
OTHER,SouthWest,1,08,03,1
DRUG/ALC,NorthWest,7,05,17,1
MISSING PERSONS,Center,2,01,23,1
THEFT,NorthWest,1,01,01,1
SEX,Center,1,09,09,2
SEX,SouthEast,5,12,23,8
THEFT,NorthEast,1,02,21,36
THEFT,NorthWest,3,06,08,2
MISSING PERSONS,SouthEast,5,04,14,3
DRUG/ALC,SouthEast,4,12,19,3
SEX,SouthEast,1,07,19,3
OTHER,Center,7,10,22,5
SEX,SouthEast,7,08,01,4
THEFT,NorthWest,7,12,11,1
THEFT,NorthWest,3,12,19,7
OTHER,SouthWest,6,04,20,4
DRUG/ALC,NorthEast,1,07,22,6
THEFT,NorthEast,5,09,03,5
DRUG/ALC,SouthEast,7,09,00,1
DRUG/ALC,NorthEast,1,05,08,8
THEFT,Center,1,06,23,1
SEX,NorthEast,4,12,22,11
SEX,Center,4,05,13,1
THEFT,Center,5,05,22,6
THEFT,NorthEast,5,12,13,38
THEFT,NorthWest,5,11,01,2
THEFT,Center,5,07,08,6
THEFT,Center,7,12,05,2
THEFT,NorthWest,4,01,18,13
THEFT,NorthEast,1,03,04,6
THEFT,SouthWest,7,05,21,5
THEFT,Center,2,08,01,5
MISSING PERSONS,NorthWest,1,08,23,2
SEX,SouthWest,1,11,22,1
OTHER,NorthWest,4,08,16,2
OTHER,Center,6,11,11,2
THEFT,SouthEast,2,01,21,4
SEX,NorthEast,6,01,12,3
DRUG/ALC,NorthEast,5,03,15,1
THEFT,SouthWest,6,06,03,2
OTHER,NorthWest,1,07,00,3
OTHER,NorthWest,3,09,07,4
DRUG/ALC,Center,5,12,21,2
MISSING PERSONS,Center,6,07,14,3
MISSING PERSONS,NorthWest,3,11,08,2
MISSING PERSONS,Center,7,03,10,2
SEX,SouthEast,4,11,08,1
SEX,SouthEast,2,12,23,2
OTHER,NorthWest,7,03,02,1
OTHER,SouthEast,6,06,04,1
SEX,SouthEast,3,07,15,2
OTHER,Center,6,08,05,1
SEX,NorthEast,3,07,10,3
MISSING PERSONS,Center,2,09,14,2
SEX,NorthEast,7,03,01,7
THEFT,NorthWest,1,12,15,2
THEFT,Center,4,01,19,3
DRUG/ALC,NorthEast,1,10,16,3
SEX,SouthEast,5,12,05,1
OTHER,Center,3,04,21,12
OTHER,SouthEast,3,09,21,5
OTHER,SouthWest,2,10,21,2
SEX,SouthEast,7,05,22,6
SEX,NorthEast,3,05,07,4
THEFT,SouthEast,1,11,21,5
MISSING PERSONS,SouthEast,5,04,00,2
THEFT,NorthWest,2,01,07,2
SEX,NorthEast,7,04,03,2
THEFT,Center,5,08,01,4
DRUG/ALC,NorthEast,3,05,11,1
THEFT,Center,1,06,05,2
THEFT,SouthEast,1,08,04,1
OTHER,SouthEast,4,10,13,6
DRUG/ALC,Center,7,04,14,1
THEFT,SouthEast,5,01,21,8
DRUG/ALC,NorthEast,2,03,15,1
DRUG/ALC,SouthEast,5,08,15,2
DRUG/ALC,SouthEast,2,03,10,1
THEFT,Center,7,12,23,4
SEX,SouthWest,4,05,19,3
OTHER,Center,7,07,16,9
DRUG/ALC,Center,2,12,21,1
THEFT,NorthEast,3,12,17,47
THEFT,NorthEast,2,09,03,7
OTHER,Center,4,11,16,6
MISSING PERSONS,Center,1,11,23,2
THEFT,Center,2,05,22,12
THEFT,NorthEast,2,12,13,21
OTHER,NorthWest,1,07,14,1
THEFT,NorthEast,6,07,03,16
THEFT,SouthEast,6,04,08,2
OTHER,NorthWest,6,08,11,6
OTHER,SouthWest,4,09,17,1
THEFT,Center,6,09,08,2
THEFT,Center,3,12,18,9
THEFT,Center,1,08,07,6
OTHER,SouthWest,1,02,12,3
THEFT,Center,5,11,17,4
THEFT,SouthWest,7,11,11,1
OTHER,Center,7,06,03,3
THEFT,SouthWest,3,11,19,3
OTHER,NorthEast,5,10,10,14
OTHER,SouthEast,5,10,15,5
THEFT,SouthEast,2,02,18,3
SEX,NorthEast,6,04,07,2
OTHER,Center,6,05,21,5
MISSING PERSONS,NorthEast,4,11,11,3
THEFT,NorthWest,3,08,13,1
THEFT,SouthWest,5,09,16,3
MISSING PERSONS,NorthEast,2,03,22,1
DRUG/ALC,Center,4,01,10,1
THEFT,NorthEast,5,11,18,34
SEX,Center,2,05,15,1
DRUG/ALC,NorthWest,6,10,11,1
MISSING PERSONS,NorthEast,3,07,19,1
OTHER,Center,1,05,06,5
THEFT,NorthEast,6,06,16,28
THEFT,NorthWest,2,08,17,8
SEX,NorthEast,6,09,04,1
MISSING PERSONS,NorthEast,2,06,18,2
THEFT,NorthEast,4,01,01,5
THEFT,Center,7,04,20,4
MISSING PERSONS,SouthEast,2,05,01,1
THEFT,SouthEast,7,09,20,4
SEX,Center,7,03,19,4
THEFT,SouthWest,1,02,10,1
SEX,Center,3,03,11,3
MISSING PERSONS,NorthEast,3,04,09,2
MISSING PERSONS,Center,3,06,13,4
SEX,NorthEast,2,07,04,1
THEFT,SouthWest,4,07,11,3
MISSING PERSONS,SouthWest,1,12,11,2
THEFT,NorthWest,4,02,21,7
THEFT,NorthEast,5,10,12,23
DRUG/ALC,Center,3,03,07,3
THEFT,SouthWest,6,02,02,1
THEFT,SouthWest,1,12,07,2
SEX,Center,7,02,18,2
OTHER,SouthEast,7,02,14,3
OTHER,NorthWest,5,04,10,1
THEFT,SouthWest,6,10,22,6
OTHER,NorthEast,7,05,12,23
THEFT,NorthEast,1,01,18,23
THEFT,SouthWest,3,08,18,4
SEX,NorthWest,1,12,22,2
OTHER,NorthEast,7,11,00,15
DRUG/ALC,SouthEast,7,06,17,1
THEFT,NorthEast,7,07,07,5
THEFT,SouthEast,3,07,22,1
THEFT,SouthEast,3,05,08,1
THEFT,SouthWest,7,08,23,1
THEFT,Center,6,03,09,1
SEX,Center,3,02,23,2
DRUG/ALC,NorthEast,6,04,11,4
THEFT,NorthEast,4,11,07,6
THEFT,Center,1,01,17,7
SEX,SouthEast,2,04,20,2
THEFT,SouthWest,2,01,15,5
SEX,NorthEast,7,02,17,6
THEFT,SouthEast,2,03,19,3
DRUG/ALC,Center,7,05,01,2
OTHER,NorthEast,4,07,00,15
THEFT,NorthEast,5,08,19,32
MISSING PERSONS,NorthEast,4,08,23,1
THEFT,SouthWest,5,12,01,1
DRUG/ALC,SouthEast,3,03,04,2
THEFT,NorthEast,7,05,10,21
SEX,Center,6,07,20,2
OTHER,SouthWest,3,01,16,2
OTHER,NorthEast,1,08,16,20
SEX,SouthEast,4,10,09,1
THEFT,NorthWest,5,04,12,6
THEFT,SouthEast,7,05,15,1
THEFT,NorthEast,2,11,18,34
SEX,Center,5,05,15,3
THEFT,Center,4,03,21,11
SEX,SouthWest,3,07,21,4
MISSING PERSONS,SouthEast,1,07,10,1
OTHER,SouthWest,7,09,08,2
THEFT,SouthEast,4,12,10,4
THEFT,NorthEast,4,12,15,15
SEX,NorthWest,3,02,11,1
OTHER,SouthEast,6,01,22,6
SEX,NorthWest,7,02,19,2
THEFT,NorthWest,5,08,17,5
DRUG/ALC,,5,01,04,1
OTHER,Center,1,12,03,1
THEFT,Center,3,11,13,4
SEX,SouthEast,6,10,21,9
THEFT,NorthEast,2,10,12,16
OTHER,Center,1,09,13,6
OTHER,SouthEast,1,04,13,5
SEX,NorthEast,5,07,04,1
THEFT,SouthWest,1,11,15,4
DRUG/ALC,NorthEast,3,11,21,3
THEFT,Center,2,11,17,17
THEFT,SouthWest,6,07,16,7
OTHER,SouthWest,3,09,15,1
OTHER,SouthEast,2,10,15,8
OTHER,NorthEast,2,10,10,15
DRUG/ALC,NorthEast,4,03,13,2
SEX,Center,1,03,08,1
DRUG/ALC,SouthEast,7,04,02,2
THEFT,SouthEast,5,02,18,6
THEFT,NorthEast,4,06,11,17
THEFT,SouthWest,2,09,16,4
THEFT,SouthEast,3,10,16,2
OTHER,SouthEast,4,12,12,11
SEX,SouthEast,4,07,17,1
SEX,NorthWest,7,06,22,2
THEFT,SouthWest,5,01,15,6
THEFT,SouthEast,5,03,19,4
THEFT,NorthEast,2,08,19,38
SEX,SouthEast,5,04,20,5
SEX,Center,5,09,20,2
DRUG/ALC,Center,6,10,23,6
THEFT,SouthWest,2,12,01,1
OTHER,SouthEast,1,03,16,4
THEFT,SouthEast,1,05,11,4
OTHER,NorthEast,7,11,14,11
THEFT,NorthWest,2,04,12,5
THEFT,SouthWest,7,06,07,3
THEFT,NorthWest,6,02,09,2
DRUG/ALC,NorthEast,3,08,04,1
OTHER,SouthWest,3,05,20,2
OTHER,NorthEast,4,07,14,18
OTHER,NorthWest,2,04,10,2
OTHER,SouthWest,4,06,00,2
OTHER,Center,4,05,09,4
THEFT,SouthEast,4,02,07,1
DRUG/ALC,NorthEast,4,04,16,8
DRUG/ALC,NorthEast,3,02,08,3
MISSING PERSONS,Center,2,12,07,2
OTHER,SouthWest,7,10,04,1
MISSING PERSONS,Center,7,06,01,1
THEFT,Center,4,08,08,3
OTHER,SouthWest,6,08,17,3
SEX,Center,5,10,03,1
DRUG/ALC,SouthEast,1,11,11,1
SEX,SouthEast,7,06,15,2
THEFT,NorthWest,2,12,05,1
OTHER,NorthEast,3,03,09,14
SEX,SouthWest,6,03,00,3
SEX,NorthEast,7,06,10,1
DRUG/ALC,NorthEast,7,02,15,4
OTHER,SouthEast,5,12,06,2
THEFT,NorthWest,1,07,19,2
MISSING PERSONS,NorthWest,4,12,19,2
MISSING PERSONS,SouthWest,2,01,17,2
DRUG/ALC,NorthWest,5,04,14,2
SEX,SouthEast,3,12,19,1
SEX,Center,5,01,04,1
OTHER,NorthEast,2,04,22,14
OTHER,NorthWest,5,07,16,2
SEX,SouthWest,4,02,15,1
THEFT,NorthWest,5,12,23,5
THEFT,NorthWest,1,04,09,2
SEX,SouthEast,3,06,08,2
THEFT,Center,2,06,15,8
THEFT,SouthWest,1,06,17,3
OTHER,SouthWest,5,02,09,5
OTHER,Center,4,01,14,8
SEX,SouthEast,4,01,18,3
DRUG/ALC,NorthEast,2,10,00,4
SEX,NorthEast,6,05,16,7
DRUG/ALC,NorthEast,2,05,18,1
OTHER,Center,3,06,16,7
OTHER,NorthWest,6,01,15,2
DRUG/ALC,Center,3,05,13,2
OTHER,NorthWest,3,12,00,4
DRUG/ALC,NorthEast,5,10,14,1
SEX,NorthEast,2,02,01,3
THEFT,NorthEast,3,05,21,22
OTHER,NorthWest,2,10,22,3
THEFT,Center,2,12,11,5
MISSING PERSONS,Center,2,02,10,3
THEFT,NorthEast,1,10,09,22
OTHER,NorthWest,2,02,02,3
OTHER,SouthEast,6,02,13,4
OTHER,Center,4,09,05,2
OTHER,NorthWest,6,09,16,2
THEFT,NorthWest,3,07,15,3
MISSING PERSONS,Center,7,01,11,1
DRUG/ALC,NorthEast,1,02,11,2
OTHER,SouthEast,2,12,06,1
DRUG/ALC,NorthEast,4,07,10,1
SEX,NorthEast,1,12,10,2
OTHER,NorthWest,2,07,16,3
OTHER,NorthEast,5,04,22,27
OTHER,SouthEast,5,05,03,1
THEFT,NorthWest,2,12,23,5
THEFT,Center,4,07,01,4
THEFT,Center,7,11,01,6
THEFT,NorthEast,4,10,06,7
SEX,SouthWest,4,11,10,2
MISSING PERSONS,Center,5,12,07,2
THEFT,NorthWest,7,07,08,1
THEFT,NorthWest,7,05,22,3
SEX,NorthEast,6,10,08,1
DRUG/ALC,NorthEast,4,05,07,2
DRUG/ALC,NorthEast,7,11,10,1
SEX,Center,2,10,03,1
THEFT,NorthWest,5,12,05,4
SEX,SouthEast,1,06,11,1
OTHER,SouthEast,3,08,09,4
OTHER,Center,4,01,00,4
SEX,NorthWest,5,01,21,3
THEFT,NorthEast,1,07,17,30
MISSING PERSONS,NorthEast,4,12,17,1
DRUG/ALC,SouthWest,7,05,11,2
DRUG/ALC,SouthWest,3,05,19,2
THEFT,Center,5,12,11,6
SEX,NorthEast,6,01,20,7
DRUG/ALC,NorthEast,1,03,23,2
OTHER,NorthWest,5,10,22,1
THEFT,SouthWest,7,12,17,9
THEFT,SouthWest,6,04,10,1
OTHER,NorthWest,5,02,02,1
SEX,NorthEast,4,05,11,5
THEFT,Center,1,07,18,8
OTHER,SouthWest,2,02,09,4
OTHER,SouthWest,6,04,12,8
THEFT,Center,5,06,15,4
MISSING PERSONS,NorthWest,7,01,05,1
SEX,NorthWest,6,04,08,1
DRUG/ALC,NorthEast,5,05,18,2
OTHER,NorthWest,6,12,01,2
DRUG/ALC,NorthEast,5,10,00,2
OTHER,NorthEast,6,11,13,6
MISSING PERSONS,Center,2,11,15,3
THEFT,SouthEast,7,10,03,1
SEX,NorthEast,1,02,07,3
MISSING PERSONS,SouthEast,1,04,16,3
THEFT,Center,7,01,07,3
OTHER,SouthEast,4,04,23,4
OTHER,Center,4,09,23,4
SEX,NorthEast,6,12,02,14
THEFT,SouthWest,5,11,23,3
DRUG/ALC,NorthWest,6,02,16,1
SEX,SouthWest,7,06,21,1
OTHER,NorthEast,1,09,11,11
SEX,SouthEast,3,08,13,3
THEFT,NorthEast,7,11,19,25
THEFT,NorthEast,3,11,11,23
DRUG/ALC,NorthEast,4,06,21,3
THEFT,SouthEast,1,02,08,1
SEX,Center,5,03,18,1
OTHER,SouthEast,5,03,14,2
OTHER,NorthEast,2,08,14,24
OTHER,SouthEast,4,12,20,8
SEX,Center,1,05,23,3
THEFT,Center,4,06,13,3
THEFT,SouthWest,2,11,05,1
SEX,NorthWest,7,09,20,1
MISSING PERSONS,SouthWest,1,08,01,1
SEX,SouthEast,4,02,21,4
THEFT,NorthEast,4,04,09,17
SEX,Center,5,06,22,3
MISSING PERSONS,NorthEast,5,07,23,2
OTHER,SouthEast,2,03,00,6
THEFT,NorthEast,4,07,19,47
OTHER,NorthEast,5,08,00,17
MISSING PERSONS,NorthEast,1,12,19,3
OTHER,SouthEast,4,01,02,1
THEFT,NorthEast,2,10,20,40
SEX,NorthEast,5,03,17,2
SEX,SouthEast,2,08,17,5
THEFT,SouthEast,1,12,22,2
THEFT,SouthEast,6,10,07,1
THEFT,NorthEast,2,01,08,13
THEFT,NorthEast,7,08,18,34
OTHER,SouthWest,3,05,12,6
MISSING PERSONS,SouthEast,4,05,08,2
DRUG/ALC,SouthEast,5,07,13,1
THEFT,SouthEast,3,03,05,3
SEX,NorthWest,3,05,08,1
OTHER,NorthWest,2,06,03,2
THEFT,SouthWest,3,07,07,1
THEFT,SouthWest,1,09,00,1
SEX,SouthWest,2,02,13,2
SEX,NorthEast,6,11,09,1
OTHER,SouthWest,3,11,00,2
THEFT,Center,6,01,03,8
SEX,Center,4,03,07,1
DRUG/ALC,SouthWest,2,09,09,1
DRUG/ALC,SouthEast,3,10,09,1
SEX,Center,5,02,19,1
THEFT,Center,7,08,17,2
SEX,SouthEast,4,03,04,1
THEFT,SouthWest,5,08,11,2
THEFT,SouthWest,1,01,23,4
THEFT,NorthEast,3,08,23,23
SEX,Center,5,09,12,4
THEFT,NorthWest,4,10,09,2
OTHER,Center,3,02,06,1
SEX,SouthEast,5,04,12,1
THEFT,SouthWest,3,05,10,1
OTHER,NorthEast,7,01,16,13
DRUG/ALC,Center,4,02,23,2
THEFT,NorthWest,2,04,20,7
THEFT,Center,6,10,04,4
MISSING PERSONS,NorthEast,3,11,07,2
MISSING PERSONS,SouthEast,7,11,22,2
SEX,NorthEast,7,07,21,1
OTHER,NorthEast,3,09,08,12
OTHER,NorthEast,6,12,18,15
THEFT,SouthWest,5,11,05,1
OTHER,SouthWest,6,01,07,2
SEX,Center,2,06,22,1
THEFT,NorthWest,6,10,21,7
THEFT,NorthEast,1,11,08,8
OTHER,Center,3,07,03,1
THEFT,SouthEast,7,09,12,7
THEFT,Center,7,04,12,4
OTHER,SouthEast,5,03,00,2
DRUG/ALC,SouthWest,4,07,21,1
OTHER,NorthEast,2,08,00,16
MISSING PERSONS,NorthEast,3,12,15,1
THEFT,SouthEast,3,02,11,3
THEFT,NorthEast,5,10,20,53
THEFT,SouthEast,7,02,19,6
SEX,NorthEast,2,03,17,5
SEX,SouthEast,5,08,17,2
OTHER,SouthWest,1,02,20,4
MISSING PERSONS,NorthEast,7,06,19,3
MISSING PERSONS,NorthEast,6,01,00,4
MISSING PERSONS,NorthEast,3,06,11,3
OTHER,NorthEast,7,09,15,21
MISSING PERSONS,SouthEast,4,10,16,1
OTHER,SouthEast,7,09,10,4
THEFT,SouthWest,2,11,23,3
THEFT,SouthWest,4,12,08,3
SEX,NorthWest,5,02,18,2
OTHER,Center,7,04,10,9
OTHER,Center,6,12,17,1
MISSING PERSONS,NorthEast,5,07,05,2
SEX,NorthEast,3,03,13,2
OTHER,SouthEast,1,10,23,6
THEFT,SouthWest,4,06,19,2
THEFT,NorthWest,1,10,06,2
MISSING PERSONS,NorthEast,7,12,08,2
OTHER,SouthEast,2,03,14,3
SEX,Center,2,03,18,2
DRUG/ALC,Center,6,03,16,1
OTHER,NorthEast,5,08,14,24
SEX,NorthEast,4,11,21,7
THEFT,SouthWest,2,08,11,3
SEX,NorthEast,4,08,04,1
SEX,Center,2,02,19,1
SEX,Center,2,09,12,1
SEX,SouthEast,6,02,09,3
THEFT,NorthEast,6,04,21,26
THEFT,SouthEast,3,03,23,4
THEFT,NorthEast,3,06,07,10
THEFT,NorthWest,4,07,17,6
OTHER,SouthWest,6,11,01,1
THEFT,SouthEast,7,06,22,6
OTHER,SouthWest,3,11,14,9
OTHER,NorthWest,3,03,06,1
SEX,NorthWest,5,03,19,2
SEX,Center,6,07,12,1
THEFT,NorthWest,5,04,20,10
THEFT,NorthEast,5,01,08,12
THEFT,SouthEast,7,03,18,3
SEX,NorthWest,4,02,07,1
SEX,NorthEast,3,04,16,4
DRUG/ALC,SouthEast,2,07,13,1
OTHER,NorthEast,7,05,20,10
THEFT,NorthEast,3,08,05,6
THEFT,NorthWest,7,11,17,4
SEX,SouthWest,5,02,13,1
DRUG/ALC,NorthEast,6,06,09,1
THEFT,NorthEast,1,04,06,3
THEFT,SouthWest,4,02,22,3
DRUG/ALC,Center,6,04,13,1
THEFT,Center,4,01,16,2
MISSING PERSONS,NorthWest,5,09,08,3
OTHER,NorthEast,2,02,21,13
OTHER,NorthWest,2,01,01,4
DRUG/ALC,SouthEast,6,06,15,1
OTHER,Center,6,03,20,12
OTHER,NorthEast,4,08,17,21
SEX,NorthEast,4,03,00,2
DRUG/ALC,SouthEast,4,05,02,1
SEX,NorthEast,2,01,02,2
THEFT,Center,3,06,14,1
THEFT,Center,6,06,01,5
THEFT,SouthEast,6,05,17,4
OTHER,NorthWest,5,06,11,6
OTHER,NorthWest,3,07,05,2
OTHER,SouthEast,5,11,21,6
SEX,NorthEast,6,02,15,7
OTHER,Center,4,08,18,6
SEX,SouthEast,4,08,14,1
SEX,NorthEast,2,12,20,7
DRUG/ALC,NorthEast,1,10,19,1
MISSING PERSONS,Center,3,11,00,1
SEX,SouthEast,1,02,02,1
OTHER,Center,7,07,19,8
OTHER,Center,3,07,11,8
THEFT,NorthWest,6,09,00,2
OTHER,Center,5,06,05,1
OTHER,NorthEast,2,03,04,4
THEFT,SouthEast,3,02,03,2
OTHER,NorthEast,7,06,13,16
THEFT,NorthWest,2,07,00,6
DRUG/ALC,NorthEast,7,05,16,1
OTHER,SouthEast,1,01,21,8
OTHER,SouthEast,7,09,09,3
OTHER,NorthWest,2,11,07,2
